condensor_pressure(atm),reboiler(pot)_heat_duty(Watt),reflux_ratio,input_mass_fraction_of_acetic_acid,pot_pressure(atm),daily_work(min),produced_acetic_acid_mass_fraction,reboiler(pot)_temperature(C),condensor_temperature(C),upper_product_flow_rate(kg/hr),condensor_mass_flow_outlet_rate,fraction_over_pressure,duty_over_frac_multiplyed_by_pressure,reboiler_temp_on_flowrate,condensor_temp_on_flowrate,upper_product_precent,aceticindutyoverflow,refluxin_pot_devidedby_cond_temp,daily_work_multip_duty,order,order,atmosphere_pressure(kpa)
0.8,933.3,1.8,0.99,0.898692327,88.7787,0.998821,115.0826568,110.9239604,3.089549814,8.650739479,1.24852625,1168.002074,37.24900512,35.90295256,99.8821,301.7266901,6.142307683,82857.16071,2.9,3,81.06
0.8,933.3,2,0.99,0.898692327,93.0044,0.999132,115.0895816,110.9152822,2.883353693,8.65006108,1.248915,1167.63851,39.91517996,38.46745631,99.9132,323.4046165,6.329419771,86801.00652,3.1,3,81.06
0.8,933.3,2.2,0.99,0.898692327,97.2246,0.999328,115.0976842,110.909296,2.706642731,8.66125674,1.24916,1167.409499,42.52415101,40.97670326,99.9328,344.5866023,6.493516795,90739.71918,3.2,3,81.06
0.8,933.3,2.4,0.99,0.898692327,101.459,0.999489,115.110821,110.9051861,2.542205605,8.643499058,1.24936125,1167.22145,45.27990214,43.62557687,99.9489,366.9345555,6.643175947,94691.6847,3.3,3,81.06
0.8,933.3,2.6,0.99,0.898692327,105.686,0.999599,115.1166671,110.9020359,2.400317409,8.641142671,1.24949875,1167.093004,47.95893523,46.2030711,99.9599,388.6676584,6.776391823,98636.7438,3.4,3,81.06
0.8,933.3,2.8,0.99,0.898692327,109.911,0.99968,115.1170366,110.8996219,2.273514402,8.639354727,1.2496,1166.99844,50.63395971,48.77893969,99.968,410.3784622,6.896040999,102579.9363,3.5,3,81.06
0.8,933.3,3,0.99,0.898692327,114.137,0.999748,115.112274,110.8977415,2.158861145,8.635444579,1.249685,1166.919064,53.32083272,51.36863097,99.9748,432.2023261,7.00396051,106524.0621,3.6,4,81.06
0.8,933.3,3.2,0.99,0.898692327,118.367,0.999771,115.1250817,110.8965691,2.05607075,8.63549715,1.24971375,1166.892218,55.99276277,53.93616397,99.9771,453.8201199,7.110981938,110471.9211,3.6,4,81.06
0.8,933.3,3.4,0.99,0.898692327,122.591,0.999807,115.1240458,110.8954901,1.96282549,8.636432155,1.24975875,1166.850202,58.65220642,56.49788566,99.9807,475.3962479,7.205279809,114414.1803,3.7,4,81.06
0.8,933.3,3.6,0.99,0.898692327,126.82,0.999833,115.1224496,110.8946372,1.876681003,8.632732616,1.24979125,1166.819859,61.34364303,59.09082951,99.9833,497.2310889,7.293041855,118361.106,3.8,4,81.06
0.8,933.3,3.8,0.99,0.898692327,131.043,0.999867,115.12734,110.8940164,1.798639955,8.633471782,1.24983375,1166.780182,64.00799653,61.65437177,99.9867,518.8230522,7.378388591,122302.4319,3.9,4,81.06
0.8,933.3,4,0.99,0.898692327,135.271,0.999883,115.1280131,110.8934793,1.726345635,8.631728175,1.24985375,1166.761511,66.6888546,64.23596588,99.9883,540.5584982,7.456921594,126248.4243,3.9,4,81.06
0.8,933.3,4.2,0.99,0.898692327,139.5,0.999892,115.1271829,110.8930281,1.65965516,8.63020683,1.249865,1166.751009,69.36813487,66.81690923,99.9892,562.2850013,7.530499678,130195.35,4,4,81.06
0.8,933.3,4.4,0.99,0.898692327,143.727,0.999904,115.1292487,110.8926732,1.598113226,8.629811422,1.24988,1166.737007,72.04073328,69.38974747,99.9904,583.9451097,7.601550191,134140.4091,4,4,81.06
0.8,933.3,4.6,0.99,0.898692327,147.94,0.999909,115.1305148,110.8923704,1.540821559,8.62860073,1.24988625,1166.731173,74.7202128,71.96963837,99.9909,605.6607037,7.6686467,138072.402,4,4,81.06
0.8,933.3,4.8,0.99,0.898692327,152.158,0.999916,115.1300655,110.8921053,1.487535358,8.627705079,1.249895,1166.723005,77.39652361,74.54754249,99.9916,627.3609548,7.731863031,142009.0614,4.1,4,81.06
0.8,933.3,5,0.99,0.898692327,156.373,0.999923,115.126757,110.8918671,1.437873987,8.627243923,1.24990375,1166.714837,80.06734804,77.12210392,99.9923,649.0333258,7.790852633,145942.9209,4.1,4,81.06
0.8,933.3,5.2,0.99,0.898692327,160.609,0.999928,115.1317447,110.8916963,1.391318515,8.626174795,1.24991,1166.709003,82.75009884,79.70259513,99.9928,670.7542465,7.850974906,149896.3797,4.1,4,81.06
0.8,933.3,5.4,0.99,0.898692327,164.827,0.999933,115.1316075,110.8915283,1.347731908,8.625484214,1.24991625,1166.703169,85.42619405,82.28010897,99.9933,692.4503776,7.906353184,153833.0391,4.2,4,81.06
0.8,933.3,5.6,0.99,0.898692327,169.052,0.999936,115.1302546,110.891377,1.306787536,8.624797739,1.24992,1166.699669,88.10173912,84.85800018,99.9936,714.1484311,7.958942315,157776.2316,4.2,4,81.06
0.8,933.3,5.8,0.99,0.898692327,173.272,0.99994,115.1321156,110.8912558,1.268264351,8.624197584,1.249925,1166.695002,90.77927287,87.43544337,99.994,735.8434396,8.010884654,161714.7576,4.2,4,81.06
0.8,933.3,6,0.99,0.898692327,177.492,0.999944,115.1324137,110.8911432,1.231938699,8.62357089,1.24993,1166.690335,93.45628466,90.0135237,99.9944,757.5439722,8.0603153,165653.2836,4.3,4,81.06
0.8,933.3,6.2,0.99,0.898692327,181.733,0.999948,115.1317787,110.8910402,1.197638735,8.62299889,1.249935,1166.685668,96.13231047,92.59139422,99.9948,779.2428896,8.107347203,169611.4089,4.3,4,81.06
0.8,933.3,6.4,0.99,0.898692327,185.957,0.999952,115.132414,110.8909524,1.165197019,8.622457943,1.24994,1166.681001,98.80939629,95.16927229,99.9952,800.9419747,8.153478205,173553.6681,4.3,4,81.06
0.8,933.3,6.6,0.99,0.898692327,190.178,0.999955,115.1330658,110.8908734,1.1344633,8.621921083,1.24994375,1166.6775,101.4868139,97.74743116,99.9955,822.6427432,8.197961374,177493.1274,4.3,4,81.06
0.8,933.3,6.8,0.99,0.898692327,194.419,0.999958,115.1327608,110.8907997,1.105311797,8.621432015,1.2499475,1166.674,104.1631521,100.3253561,99.9958,844.3416637,8.240553862,181451.2527,4.4,4,81.06
0.8,933.3,7,0.99,0.898692327,198.649,0.99996,115.1315518,110.8907307,1.077621511,8.620972092,1.24995,1166.671667,106.8385797,102.9032267,99.996,866.0393822,8.281261588,185399.1117,4.4,4,81.06
0.8,933.3,7.2,0.99,0.898692327,202.872,0.999963,115.1333145,110.8906755,1.051279965,8.620495713,1.24995375,1166.668167,109.5172726,105.4815836,99.9963,887.7420848,8.322247233,189340.4376,4.4,4,81.06
0.8,933.3,7.4,0.99,0.898692327,207.093,0.999964,115.1332456,110.8906209,1.026197649,8.62006025,1.249955,1166.667,112.1940259,108.0597106,99.9964,909.4411805,8.361074818,193279.8969,4.4,4,81.06
0.8,933.3,7.6,0.99,0.898692327,211.333,0.999966,115.1326078,110.8905696,1.002285807,8.619657939,1.2499575,1166.664667,114.8700371,110.6376732,99.9966,931.1398619,8.39850176,197237.0889,4.5,4,81.06
0.8,933.3,7.8,0.99,0.898692327,215.555,0.999968,115.1334384,110.8905259,0.979460047,8.619248411,1.24996,1166.662333,117.5478661,113.2159768,99.9968,952.8414533,8.43553451,201177.4815,4.5,4,81.06
0.8,933.3,8,0.99,0.898692327,219.776,0.999969,115.1336732,110.8904844,0.957649965,8.618849686,1.24996125,1166.661166,120.2252153,115.7943804,99.9969,974.5429977,8.471265064,205116.9408,4.5,5,81.06
0.8,933.3,8.2,0.99,0.898692327,224.013,0.99997,115.1332819,110.8904448,0.936794719,8.618511412,1.2499625,1166.66,122.9012927,118.3721925,99.997,996.2396055,8.50573472,209071.3329,4.5,5,81.06
0.8,933.3,8.4,0.99,0.898692327,228.235,0.99997,115.1318938,110.8904065,0.91682058,8.618113455,1.2499625,1166.66,125.5773444,120.9510442,99.997,1017.943991,8.538713962,213011.7255,4.5,5,81.06
0.8,933.3,8.6,0.99,0.898692327,232.474,0.999972,115.1338941,110.8903771,0.897686962,8.617794833,1.249965,1166.657666,128.2561728,123.5290049,99.9972,1039.64289,8.572626684,216967.9842,4.6,5,81.06
0.8,933.3,8.8,0.99,0.898692327,236.698,0.999969,115.1337468,110.890346,0.879297794,8.617118382,1.24996125,1166.661166,130.9382869,126.1123896,99.9969,1061.382246,8.604571265,220910.2434,4.5,5,81.06
0.8,933.3,9,0.99,0.898692327,240.918,0.99997,115.132819,110.8903158,0.861786327,8.617863274,1.2499625,1166.66,133.5978715,128.6749537,99.997,1082.950578,8.635374367,224848.7694,4.5,5,81.06
0.8,933.3,9.2,0.99,0.898692327,245.181,0.999974,115.1341727,110.8902913,0.844781114,8.616767367,1.2499675,1166.655333,136.2887625,131.2651164,99.9974,1104.754496,8.666534677,228827.4273,4.6,5,81.06
0.8,933.3,9.4,0.99,0.898692327,249.425,0.999977,115.1343459,110.8902668,0.829955046,8.631532482,1.24997125,1166.651833,138.7235928,133.6099675,99.9977,1124.492872,8.696406271,232788.3525,4.6,5,81.06
0.8,933.3,9.6,0.99,0.898692327,253.669,0.999978,115.1338192,110.8902424,0.812884983,8.61658082,1.2499725,1166.650666,141.6360513,136.4156611,99.9978,1148.10765,8.725242574,236749.2777,4.7,5,81.06
0.8,933.3,9.8,0.99,0.898692327,257.909,0.999981,115.1344734,110.8902216,0.79917956,8.631139245,1.24997625,1166.647166,144.0658385,138.7550773,99.9981,1167.800472,8.75400483,240706.4697,4.7,5,81.06
0.8,933.3,10,0.99,0.898692327,262.148,0.999982,115.1346462,110.8902011,0.784068436,8.624752794,1.2499775,1166.646,146.8425981,141.4292376,99.9982,1190.308343,8.781895427,244662.7284,4.7,5,81.06
0.8,933.3,10.2,0.99,0.898692327,266.388,0.999983,115.1343966,110.8901813,0.769512646,8.618541637,1.24997875,1166.644833,149.6198888,144.1044301,99.9983,1212.824946,8.80897826,248619.9204,4.8,5,81.06
0.8,933.3,10.4,0.99,0.898692327,270.627,0.999986,115.1339377,110.8901624,0.75721747,8.632279158,1.2499825,1166.641333,152.0487076,146.4442736,99.9986,1232.521661,8.835391456,252576.1791,4.9,5,81.06
0.8,933.3,10.6,0.99,0.898692327,274.867,0.999987,115.1348333,110.8901464,0.743127283,8.620276477,1.24998375,1166.640166,154.9328574,149.2209329,99.9987,1255.892347,8.861903713,256533.3711,4.9,5,81.06
0.8,933.3,10.8,0.99,0.898692327,279.103,0.999988,115.1347924,110.8901299,0.730393911,8.618648155,1.249985,1166.639,157.6338337,151.8223635,99.9988,1277.788308,8.88742498,260486.8299,4.9,5,81.06
0.8,933.3,11,0.99,0.898692327,283.335,0.999989,115.1344544,110.890114,0.718832626,8.625991508,1.24998625,1166.637833,160.1686545,154.264164,99.9989,1298.34081,8.912287812,264436.5555,5,5,81.06
0.8,933.3,11.2,0.99,0.898692327,287.565,0.999989,115.1348545,110.8900999,0.706332767,8.617259758,1.24998625,1166.637833,163.0037,156.9941323,99.9989,1321.317341,8.937017811,268384.4145,5,5,81.06
0.8,933.3,11.4,0.99,0.898692327,291.799,0.99999,115.1349752,110.8900862,0.695018311,8.618227062,1.2499875,1166.636666,165.6574701,159.5498771,99.999,1342.828889,8.96114185,272336.0067,5,5,81.06
0.8,933.3,11.6,0.99,0.898692327,296.032,0.999991,115.134775,110.8900727,0.684256671,8.621634053,1.24998875,1166.6355,168.262554,162.0591766,99.9991,1363.949582,8.984650124,276286.6656,5,5,81.06
0.8,933.3,11.8,0.99,0.898692327,300.27,0.999992,115.1340707,110.8900592,0.672796453,8.611794604,1.24999,1166.634333,171.1276421,164.819625,99.9992,1387.184086,9.007466265,280241.991,5.1,5,81.06
0.8,933.3,12,0.99,0.898692327,304.502,0.999993,115.1351169,110.8900486,0.662890926,8.617582037,1.24999125,1166.633166,173.6863674,167.2824959,99.9993,1407.914078,9.030732712,284191.7166,5.2,5,81.06
0.8,933.3,12.2,0.99,0.898692327,308.736,0.999995,115.1350334,110.8900371,0.652918261,8.618521042,1.24999375,1166.630833,176.3391229,169.837549,99.9995,1429.421399,9.053030767,288143.3088,5.3,5,81.06
0.8,933.3,12.4,0.99,0.898692327,312.964,0.999994,115.1345066,110.8900255,0.642726414,8.612533945,1.2499925,1166.632,179.1345496,172.5306805,99.9994,1452.08658,9.07469401,292089.3012,5.2,5,81.06
0.8,933.3,12.6,0.99,0.898692327,317.195,0.999995,115.1351518,110.890016,0.633590074,8.616825001,1.24999375,1166.630833,181.7186799,175.01855,99.9995,1473.027076,9.096575603,296038.0935,5.3,5,81.06
0.8,933.3,12.8,0.99,0.898692327,321.427,0.999996,115.1351588,110.890006,0.624366712,8.616260629,1.249995,1166.629667,184.4031024,177.6039687,99.9996,1494.788637,9.117766806,299987.8191,5.4,5,81.06
0.8,933.3,13,0.99,0.898692327,325.656,0.999996,115.1348208,110.8899961,0.615201207,8.612816892,1.249995,1166.629667,187.1498619,180.2499653,99.9996,1517.058577,9.138420596,303934.7448,5.4,5,81.06
0.9,933.3,0.2,0.99,0.998692327,54.9628,0.992935,118.2315381,114.7543962,7.276284227,8.731541073,1.103261111,1044.378534,16.24888947,15.77101617,99.2935,127.3598181,0.514925717,51296.78124,2.2,2,91.1925
0.9,933.3,0.4,0.99,0.998692327,59.1914,0.993593,118.2684654,114.7506981,6.22086639,8.709212946,1.103992222,1043.686902,19.01157459,18.44609591,99.3593,149.0661089,2.923807015,55243.33362,2.2,2,91.1925
0.9,933.3,0.6,0.99,0.998692327,63.4175,0.994387,118.3005756,114.7401311,5.433810125,8.694096201,1.104874444,1042.853537,21.77120159,21.11596254,99.4387,170.7938566,3.859613838,59187.55275,2.3,2,91.1925
0.9,933.3,0.8,0.99,0.998692327,67.6399,0.995257,118.328753,114.7244334,4.824156009,8.683480816,1.105841111,1041.941931,24.52838441,23.78124447,99.5257,192.5462934,4.459437883,63128.31867,2.3,2,91.1925
0.9,933.3,1,0.99,0.998692327,71.8645,0.996122,118.3681398,114.7089611,4.337171868,8.674343735,1.106802222,1041.037142,27.29154929,26.44787077,99.6122,214.3518152,4.909512246,67071.13785,2.4,2,91.1925
0.9,933.3,1.2,0.99,0.998692327,76.0865,0.996958,118.4055047,114.691584,3.93978207,8.667520554,1.107731111,1040.164179,30.05382089,29.11114929,99.6958,236.1706523,5.265749049,71011.53045,2.5,3,91.1925
0.9,933.3,1.4,0.99,0.998692327,80.3049,0.997703,118.4329381,114.6739526,3.6095406,8.66289744,1.108558889,1039.387473,32.81108353,31.76968079,99.7703,257.970837,5.558559882,74948.56317,2.6,3,91.1925
0.9,933.3,1.6,0.99,0.998692327,84.5248,0.99829,118.4453842,114.6580769,3.330824387,8.660143407,1.109211111,1038.776307,35.56038099,34.42333295,99.829,279.7217591,5.801696702,78886.99584,2.8,3,91.1925
0.9,933.3,1.8,0.99,0.998692327,88.7413,0.998714,118.4796395,114.6479701,3.091531579,8.656288421,1.109682222,1038.335299,38.32392988,37.08452175,99.8714,301.5009721,6.020310891,82822.25529,2.9,3,91.1925
0.9,933.3,2,0.99,0.998692327,92.9656,0.999025,118.4926412,114.6391659,2.885169325,8.655507974,1.110027778,1038.012062,41.06956227,39.73394731,99.9025,323.1664861,6.204817313,86764.79448,3,3,91.1925
0.9,933.3,2.2,0.99,0.998692327,97.1774,0.999254,118.4958435,114.6324417,2.708370354,8.666785132,1.110282222,1037.77418,43.7517134,42.32524607,99.9254,344.3412962,6.364775818,90695.66742,3.1,3,91.1925
0.9,933.3,2.4,0.99,0.998692327,101.406,0.999428,118.5098313,114.6280221,2.544105333,8.649958131,1.110475556,1037.593503,46.58212448,45.05631927,99.9428,366.6381814,6.513242794,94642.2198,3.2,3,91.1925
0.9,933.3,2.6,0.99,0.998692327,105.628,0.999549,118.5159692,114.6245809,2.402170175,8.64781263,1.11061,1037.467898,49.33704131,47.71709434,99.9549,388.3484573,6.64711523,98582.6124,3.3,3,91.1925
0.9,933.3,2.8,0.99,0.998692327,109.848,0.999638,118.516571,114.6219215,2.275322728,8.646226368,1.110708889,1037.37553,52.08780692,50.37611593,99.9638,410.0350837,6.764845056,102521.1384,3.4,3,91.1925
0.9,933.3,3,0.99,0.998692327,114.068,0.999712,118.511936,114.6198347,2.160601409,8.642405635,1.110791111,1037.298742,54.85136478,53.04996758,99.9712,431.8386565,6.870639346,106459.6644,3.5,4,91.1925
0.9,933.3,3.2,0.99,0.998692327,118.292,0.999746,118.525301,114.6185402,2.057784694,8.642695714,1.110828889,1037.263465,57.59849482,55.69996733,99.9746,453.4307912,6.976959546,110401.9236,3.6,4,91.1925
0.9,933.3,3.4,0.99,0.998692327,122.513,0.999778,118.5243296,114.6173325,1.964523569,8.643903705,1.110864444,1037.230265,60.33235308,58.3435772,99.9778,474.9715514,7.069383679,114341.3829,3.7,4,91.1925
0.9,933.3,3.6,0.99,0.998692327,126.736,0.999809,118.5227517,114.6163744,1.878312987,8.640239739,1.110898889,1037.198105,63.10064005,61.02091358,99.9809,496.7871416,7.1555704,118282.7088,3.7,4,91.1925
0.9,933.3,3.8,0.99,0.998692327,130.954,0.999843,118.5281028,114.6156807,1.800233041,8.641118595,1.110936667,1037.162835,65.84042185,63.66713537,99.9843,518.3514861,7.239782273,122219.3682,3.8,4,91.1925
0.9,933.3,4,0.99,0.998692327,135.176,0.999865,118.528736,114.6150739,1.727908269,8.639541346,1.110961111,1037.140014,68.59665998,66.33168899,99.9865,540.0599217,7.317020485,126159.7608,3.9,4,91.1925
0.9,933.3,4.2,0.99,0.998692327,139.398,0.999881,118.5278645,114.6145631,1.661168669,8.638077078,1.110978889,1037.123418,71.35209488,68.99634291,99.9881,561.766517,7.389097032,130100.1534,3.9,4,91.1925
0.9,933.3,4.4,0.99,0.998692327,143.62,0.999893,118.5302833,114.6141637,1.599593717,8.637806073,1.110992222,1037.110971,74.10024308,71.65204665,99.9893,583.398226,7.45913043,134040.546,4,4,91.1925
0.9,933.3,4.6,0.99,0.998692327,147.832,0.999889,118.5315478,114.61382,1.542269212,8.636707586,1.110987778,1037.11512,76.85529017,74.31505418,99.9889,605.0800966,7.525101554,137971.6056,4,4,91.1925
0.9,933.3,4.8,0.99,0.998692327,152.041,0.999902,118.531009,114.6135182,1.488945848,8.63588592,1.111002222,1037.101636,79.60733371,76.97628382,99.9902,626.7578755,7.586995941,141899.8653,4,4,91.1925
0.9,933.3,5,0.99,0.998692327,156.252,0.999911,118.5275934,114.6132465,1.439255432,8.635532594,1.111012222,1037.092301,82.35341051,79.63370775,99.9911,648.4025805,7.644598959,145829.9916,4.1,4,91.1925
0.9,933.3,5.2,0.99,0.998692327,160.482,0.999917,118.532921,114.613054,1.392665846,8.634528244,1.111018889,1037.086078,85.11224811,82.29759807,99.9917,670.0979556,7.704211965,149777.8506,4.1,4,91.1925
0.9,933.3,5.4,0.99,0.998692327,164.695,0.999923,118.5327453,114.6128622,1.349047833,8.633906132,1.111025556,1037.079855,87.86400478,84.95833832,99.9923,691.7680107,7.758521381,153709.8435,4.1,4,91.1925
0.9,933.3,5.6,0.99,0.998692327,168.915,0.999927,118.5313046,114.6126892,1.308074273,8.633290204,1.11103,1037.075707,90.61511794,87.61940473,99.9927,713.4395104,7.809885296,157648.3695,4.1,4,91.1925
0.9,933.3,5.8,0.99,0.998692327,173.13,0.999931,118.53344,114.612552,1.269522602,8.632753696,1.111034444,1037.071558,93.3685149,90.28004056,99.9931,735.1075125,7.861213276,161582.229,4.2,4,91.1925
0.9,933.3,6,0.99,0.998692327,177.344,0.999935,118.5336495,114.6124231,1.233170244,8.632191707,1.111038889,1037.067409,96.12107498,92.94128178,99.9935,756.780615,7.909588946,165515.1552,4.2,4,91.1925
0.9,933.3,6.2,0.99,0.998692327,181.58,0.99994,118.5329688,114.6123051,1.198843962,8.631676524,1.111044444,1037.062224,98.87272452,95.60235426,99.994,778.4532698,7.955758992,169468.614,4.2,4,91.1925
0.9,933.3,6.4,0.99,0.998692327,185.799,0.999945,118.5338324,114.6122055,1.166376762,8.631188042,1.11105,1037.057038,101.6256807,98.26345068,99.9945,800.126253,8.001090949,173406.2067,4.3,4,91.1925
0.9,933.3,6.6,0.99,0.998692327,190.015,0.999948,118.5344062,114.6121148,1.135618999,8.630704393,1.111053333,1037.053927,104.3786748,100.9247951,99.9948,821.7998019,8.044738526,177340.9995,4.3,4,91.1925
0.9,933.3,6.8,0.99,0.998692327,194.24,0.999951,118.5338029,114.6120296,1.106444178,8.630264589,1.111056667,1037.050815,107.1303959,103.5859123,99.9951,843.4716245,8.086342481,181284.192,4.3,4,91.1925
0.9,933.3,7,0.99,0.998692327,198.475,0.999954,118.5327575,114.6119509,1.078731637,8.629853092,1.11106,1037.047704,109.8815994,106.2469543,99.9954,865.1429481,8.126368966,185236.7175,4.3,4,91.1925
0.9,933.3,7.2,0.99,0.998692327,202.693,0.999957,118.5347503,114.6118884,1.052368098,8.629418404,1.111063333,1037.044593,112.6362064,108.9085545,99.9957,886.8188516,8.166827987,189173.3769,4.4,4,91.1925
0.9,933.3,7.4,0.99,0.998692327,206.908,0.999959,118.5345972,114.6118255,1.027264955,8.629025626,1.111065556,1037.042519,115.388534,111.5698778,99.9959,908.4917477,8.20478226,193107.2364,4.4,4,91.1925
0.9,933.3,7.6,0.99,0.998692327,211.143,0.999961,118.5339014,114.6117665,1.003333144,8.628665036,1.111067778,1037.040445,118.1401234,114.2310181,99.9961,930.1632336,8.241416417,197059.7619,4.4,4,91.1925
0.9,933.3,7.8,0.99,0.998692327,215.361,0.999964,118.5349342,114.6117169,0.980487764,8.628292325,1.111071111,1037.037333,120.8938434,116.8925519,99.9964,951.8389063,8.278011995,200996.4213,4.4,4,91.1925
0.9,933.3,8,0.99,0.998692327,219.632,0.999973,118.5348395,114.6116684,0.958246487,8.624218383,1.111081111,1037.028,123.6997381,119.6056234,99.9973,973.9402268,8.312947008,204982.5456,4.6,5,91.1925
0.9,933.3,8.2,0.99,0.998692327,223.808,0.999965,118.5346468,114.6116235,0.937785727,8.62762869,1.111072222,1037.036296,126.3984334,122.2151502,99.9965,995.1818496,8.346786498,208880.0064,4.5,4,91.1925
0.9,933.3,8.4,0.99,0.998692327,228.024,0.999966,118.5331561,114.6115793,0.917793717,8.627260941,1.111073333,1037.035259,129.1501063,124.877276,99.9966,1016.860598,8.378980314,212814.7992,4.5,4,91.1925
0.9,933.3,8.6,0.99,0.998692327,232.258,0.999967,118.535372,114.611546,0.898643155,8.626974284,1.111074444,1037.034222,131.9048294,127.53844,99.9967,1038.531475,8.41251293,216766.3914,4.5,4,91.1925
0.9,933.3,8.8,0.99,0.998692327,236.477,0.999965,118.5351711,114.6115102,0.88023555,8.626308392,1.111072222,1037.036296,134.6630127,130.2055003,99.9965,1060.247265,8.443812932,220703.9841,4.5,4,91.1925
0.9,933.3,9,0.99,0.998692327,240.699,0.999967,118.5342127,114.6114754,0.862716252,8.627162524,1.111074444,1037.034222,137.3965222,132.849561,99.9967,1081.780016,8.473854744,224644.3767,4.5,4,91.1925
0.9,933.3,9.2,0.99,0.998692327,244.957,0.99997,118.5357469,114.6114476,0.845692492,8.62606342,1.111077778,1037.031111,140.1641234,135.5237852,99.997,1103.55952,8.504711027,228618.3681,4.5,5,91.1925
0.9,933.3,9.4,0.99,0.998692327,249.188,0.999973,118.5358202,114.6114192,0.830950068,8.641880707,1.111081111,1037.028,142.6509543,137.9281663,99.9973,1123.141855,8.533971616,232567.1604,4.6,5,91.1925
